"2012-10-01 10:50:39.050000",19936679,"163750767215167804",5,"SAS                           ","DIST                          ","PM_EDW_SASBI_READ",""," select distinct t2.""DM_EFCTV_ROW_DTM"", t2.""CLIENT_NBR"", t2.""AFNTY_CLIENT_NME"", t2.""SEG_DESC"", t2.""MGR_NME"" from ""pm_edw_pres_d"".""ld_AFFINITY_v"" t2 where (t2.""DM_CRRNT_ROW_IND"" = 'Y') and (t2.""CLIENT_",3,0.0," ",5201.0,0.688,0.036,167,0.02,110,0.0,45.0,27,2.0,0.0
"2012-10-01 11:23:51.570000",19939913,"163740767206580383",12,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_MRKT_READ","=S> user=n0204180;report=Mastered_HH_Demo;project=CustomerAnalytics;priority=5;workload=average;jobid=2025;rptguid=0A643A8C11E20BDB100000802F471851;sessionid=88263D5E11E20BDA000000802F471851;mstrenv=QA;","select	a14.CABS1_SEG_VAL  CABS1_SEG_VAL, 	sum(a11.ACTV_PM_HSHLD_CNT)  ACTIVEPMHOUSEHOLDCOUNTMASTERED, 	sum(a11.CSTMR_QTY)  TOTALCUSTOMERCOUNTMASTEREDHOUS, 	sum((a11.ACTV_PM_HSHLD_CNT - a11.MONOLN_PM_C",25,7.0," ",493038.0,585.192,1.704,167,3.808,127,3.184,3010.0,56,2898.0,2227709440.0
"2012-10-01 13:41:26.300000",19944117,"163720767230365740",33,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","=S> user=n0221362;report=WTD Sales Dataset;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=119223;rptguid=2809C8AC40ACD2F6D93C7E968174EB75;sessionid=CCADA83511E20BEB000000802FB78C4D;mstrenv=dev;","select	a15.Tenure_Group  Tenure_Group, 	a15.TENURE  c_TENURE, 	coalesce(pa11.EMPLY_NBR, pa12.EMPLY_NBR, pa13.EMPLY_NBR)  EMPLY_NBR, 	max(a14.LST_NME||', '||a14.FIRST_NME)  CustCol_89, 	max(pa11.HIERAR",33,12.0," ",106591.0,11.7,0.872,167,0.112,7,0.024,1095.0,65,570.0,14326272.0
"2012-10-01 16:27:57.840000",19948517,"163770767223980437",4,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","","select	a11.Period  Activity_Date, 	a11.Period_Sort  Period_Sort, 	a11.BRANCH_ID  BRANCH_ID, 	a12.BRANCH_MGR_NAME  BRANCH_MGR_NAME, 	a11.ACW_Seconds  BRANCHACWSECONDS, 	a11.AUX  BRANCHAUX, 	a11.AUX7  B",14,19.0," ",10822.0,1.032,0.24,167,0.028,42,0.0,112.0,160,59.0,284672.0
"2012-10-01 09:13:11.520000",19928328,"163730767223815207",5,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=Administrator;report=DB 4 Date;project=FlashNewBusiness;priority=5;workload=average;jobid=16825;rptguid=1FC8560831DE18AD93BA0080D5E885B8;sessionid=01C5663411E20A29000000802FB71A52;mstrenv=qa;","select	a11.WEEKID  WEEK_ID, 	max(a12.WEEK_END_DT)  WEEK_END_DT, 	sum(a11.POLICYCNT)  WKPOLICYCNT from	PM_EDW_PRES_MICRO_D.msc_FLASH_v	a11 	join	PM_EDW_PRES_MICRO_D.lLU_SLSCMP_WEEK_V	a12 	  on 	(a11.WE",11,1.0," ",53708.0,8.528,0.14,167,0.076,70,0.028,358.0,31,274.0,1710592.0
"2012-10-01 19:03:51.600000",19950179,"163820767219161641",279,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=IC034-Z Rank Month Grid;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=6284;rptguid=84C61D004A69E21F93F7B0A7B3FF23FA;sessionid=3FC7FB3D11E20C0D3AD100802FD7834C;mstrenv=qa;","select	coalesce(pa11.ZONE_MGR_PIN_NBR, pa12.ZONE_MGR_PIN_NBR, pa13.ZONE_MGR_PIN_NBR, pa14.ZONE_MGR_PIN_NBR, pa15.ZONE_MGR_PIN_NBR, pa16.ZONE_MGR_PIN_NBR, pa17.ZONE_MGR_PIN_NBR, pa18.ZONE_MGR_PIN_NBR, ",131,3.0," ",308013.0,34.956,4.552,167,0.396,74,0.1,3620.0,65,1666.0,693110784.0
"2012-10-01 09:23:39.820000",19927646,"163830767203866619",7,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=CC Conversion - Dev Factors Dashboard_T3;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=3686;rptguid=40C7810D4DAA28BF440549952CE54E69;sessionid=D16867CE11E20A24000000802F87E551;mstrenv=qa;","select	a14.CLNDR_YR_NBR  CLNDR_YR_NBR, 	a14.CLNDR_MTH_SEQ_NBR  CLNDR_MTH_NBR, 	max(trim(a14.CLNDR_MTH_SHORT_NME)||'-'|| substr(cast(a14.CLNDR_YR_NBR as char(4)),3.0,2.0))  CustCol_44, 	a11.LQ_FB_CHNL_",31,72.0," ",1350808.0,769.2,1.1,167,5.588,26,3.988,8436.0,10,7896.0,3372371456.0
"2012-10-01 15:44:46.350000",19947401,"163730767224425154",16,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_LIFE_READ","","select	case when a11.BRKR_NME = ('DSI') then 'DSI' when a11.BRKR_NME = ('EPS') then 'EPS' when a11.BRKR_NME = ('FSS') then 'FSS' when a11.BRKR_NME = ('GALAHER') then 'GALAHER' when a11.BRKR_NME = ('RI",8,7.0," ",4929.0,0.776,0.136,167,0.024,26,0.0,97.0,147,26.0,22016.0
"2012-10-01 10:05:53.710000",19931508,"163780767223761967",19,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=NY Monthly Flash by Area;project=FlashNewBusiness;priority=5;workload=average;jobid=18566;rptguid=3D2F0FE646BD3EF7AC6F019AD7B5B487;sessionid=60801C6011E20BD112D500802FB7174C;mstrenv=qa;","select	coalesce(pa11.SLSOFFICENUM, pa12.SLSOFFICENUM)  SLSOFFICENUM, 	coalesce(pa11.LOB_BREAKDOWN, pa12.LOB_BREAKDOWN)  LOB_BREAKDOWN, 	coalesce(pa11.STATE_PROVINCE_NUM, pa12.STATE_PROVINCE_NUM)  STAT",3,1418.0," ",2324.0,0.248,0.032,167,0.008,110,0.0,14.0,166,0.0,340480.0
"2012-10-01 09:37:05.970000",19929406,"163750767215124223",14,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=Administrator;report=Affinity Segment Yearly LOB and Channel;project=FlashNewBusiness;priority=5;workload=average;jobid=1814;rptguid=CC645CF841A1E7644AB3799EACCDE1B4;sessionid=0165D1A711E20A29000000802F17B952;mstrenv=qa;","select	coalesce(pa16.LOB_VARCHAR, pa17.LOB_VARCHAR)  LOB_VARCHAR, 	coalesce(pa16.SALESCHANNEL, pa17.SALESCHANNEL)  SALESCHANNEL, 	coalesce(pa16.ZONES, pa17.ZONES)  ZONES, 	coalesce(pa16.SEGMENT_DESC, ",3,123.0," ",1828.0,0.156,0.032,167,0.012,58,0.0,14.0,164,8.0,127488.0
"2012-10-01 10:10:41.930000",19931796,"163720767230128849",42,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=TX Weekly Flash by Area and Office;project=FlashNewBusiness;priority=5;workload=average;jobid=4116;rptguid=C56A3AC4414374B48ACED2B861B2B1B5;sessionid=0B39704811E20BD21F3F00802F37434D;mstrenv=qa;","select	coalesce(pa11.SLSOFFICENUM, pa12.SLSOFFICENUM)  SLSOFFICENUM, 	coalesce(pa11.LOB_BREAKDOWN, pa12.LOB_BREAKDOWN)  LOB_BREAKDOWN, 	coalesce(pa11.ZONES, pa12.ZONES)  ZONES, 	coalesce(pa11.LOB_VARC",3,33.0," ",1498.0,0.128,0.036,167,0.008,166,0.0,14.0,163,8.0,41472.0
"2012-10-01 09:32:24.430000",19929325,"163760767218033627",9,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=Flash Monthly Cancels;project=FlashNewBusiness;priority=5;workload=average;jobid=16851;rptguid=5E7CEC1D47B6F65679C7599232C4EF96;sessionid=EFD3AC2F11E20BCC12D500802F17D94E;mstrenv=qa;","select	pa11.SALESCHANNEL  SALESCHANNEL, 	pa11.STATE_PROVINCE_NUM  STATE_PROVINCE_NUM, 	max(a14.STATE)  STATE, 	pa11.LOB_BREAKDOWN  LOB_BREAKDOWN, 	pa11.CANCEL_CODE  CANCEL_CODE, 	pa11.MONTH_ID  MONTH_",14,42890.0," ",36904.0,3.564,0.244,167,0.06,121,0.0,231.0,145,200.0,5571072.0
"2012-10-01 09:27:23.170000",19927634,"163820767218680672",7,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=Auto Quality Credit Bucket Line;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=1803;rptguid=C74DFBA348EF8F80362DE6AB0ED5CF90;sessionid=D0FEA48911E20A24000000802F079952;mstrenv=qa;","select	a14.CLNDR_MTH_SEQ_NBR  CLNDR_MTH_NBR, 	max(trim(a14.CLNDR_MTH_SHORT_NME)||'-'|| substr(cast(a14.CLNDR_YR_NBR as char(4)),3.0,2.0))  CustCol_44, 	a11.LQ_FB_CHNL_CD  LQ_FB_CHNL_CD, 	max(a15.DSTBT",131,0.0," ",1198485.0,619.56,2.092,167,4.492,41,3.084,7548.0,10,6999.0,3372947968.0
"2012-10-01 10:13:15.810000",19931949,"163720767230135181",14,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=NY Monthly Flash by Area and Office;project=FlashNewBusiness;priority=5;workload=average;jobid=4117;rptguid=DB593073417DC7DF91B8A1A206912184;sessionid=5C5C51AC11E20BD21F3F00802F17044F;mstrenv=qa;","select	coalesce(pa11.SLSOFFICENUM, pa12.SLSOFFICENUM)  SLSOFFICENUM, 	coalesce(pa11.LOB_BREAKDOWN, pa12.LOB_BREAKDOWN)  LOB_BREAKDOWN, 	coalesce(pa11.ZONES, pa12.ZONES)  ZONES, 	coalesce(pa11.LOB_VARC",3,105.0," ",1790.0,0.144,0.032,167,0.008,98,0.0,18.0,114,8.0,115200.0
"2012-10-01 13:39:36.780000",19944121,"163810767222775109",17,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","=S> user=n0221362;report=PD Home Quotes Dataset;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=119226;rptguid=52EF503647683651FBDAF1B7309D64EA;sessionid=CCADA83511E20BEB000000802FB78C4D;mstrenv=dev;","select	LOWER(a14.BRNCH_MGR_PIN_NBR)  EMPY_BRNCH_NBR2, 	max(TRIM(BOTH ' ' FROM a14.BRNCH_NBR))  BRNCH_NBR, 	max(a16.LST_NME || ', ' || a16.FIRST_NME)  CustCol_92, 	pa11.EMPLY_NBR  EMPLY_NBR, 	max(a14.L",42,12.0," ",112953.0,11.384,0.724,167,0.12,6,0.02,2473.0,65,558.0,31196160.0
"2012-10-01 10:08:03.180000",19931480,"163720767230122595",22,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=TX Weekly Flash by Area;project=FlashNewBusiness;priority=5;workload=average;jobid=4115;rptguid=6896CBB84572AB62CF0DB4BA0AE3BB6F;sessionid=54AA46FE11E20BD11F3F00802F07E34C;mstrenv=qa;","select	coalesce(pa11.SLSOFFICENUM, pa12.SLSOFFICENUM)  SLSOFFICENUM, 	coalesce(pa11.LOB_BREAKDOWN, pa12.LOB_BREAKDOWN)  LOB_BREAKDOWN, 	coalesce(pa11.ZONES, pa12.ZONES)  ZONES, 	coalesce(pa11.LOB_VARC",3,35.0," ",1630.0,0.104,0.036,167,0.008,11,0.0,18.0,161,8.0,50688.0
"2012-10-01 18:20:48.680000",19950156,"163750767215436470",10361,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=IC020-Rep Month Conversion Per Capita Comparison Graph Grid;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=18596;rptguid=BD985B874145F3C7BA9F22A735A6CB67;sessionid=3B3CC46D11E20C0D29F700802F57594F;mstrenv=qa;","select	coalesce(pa11.EMPLY_NBR, pa12.EMPLY_NBR, pa13.EMPLY_NBR, pa14.EMPLY_NBR)  EMPLY_NBR, 	max(a16.LST_NME||', '||a16.FIRST_NME)  CustCol_89, 	coalesce(pa11.CLASS_ID2, pa12.CLASS_ID2, pa13.CLASS_ID2",50,5160.0," ",233970.0,24.412,1.44,167,0.212,84,0.06,1936.0,65,1172.0,246461440.0
"2012-10-01 09:22:57.780000",19927689,"163830767203866334",6,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=Auto Quality BI Group Line;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=1827;rptguid=0EE14C37455530438F4F1B982F3DDBBC;sessionid=D0FEA48911E20A24000000802F079952;mstrenv=qa;","select	a15.CLNDR_MTH_SEQ_NBR  CLNDR_MTH_NBR, 	max(trim(a15.CLNDR_MTH_SHORT_NME)||'-'|| substr(cast(a15.CLNDR_YR_NBR as char(4)),3.0,2.0))  CustCol_44, 	a11.LQ_FB_CHNL_CD  LQ_FB_CHNL_CD, 	max(a16.DSTBT",32,0.0," ",1388037.0,834.72,1.028,167,5.972,62,4.3,8676.0,10,8090.0,3372930048.0
"2012-10-01 14:37:16.010000",19945010,"163730767224289526",17,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","=S> user=n0221362;report=Individual Agent Sales Targets;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=119418;rptguid=12B0038145E7621FA32F619BE9308A7D;sessionid=CCADA83511E20BEB000000802FB78C4D;mstrenv=dev;","select	a13.Tenure_Group  Tenure_Group, 	a13.TENURE  c_TENURE, 	pa11.EMPLY_NBR  EMPLY_NBR, 	max(a12.LST_NME||', '||a12.FIRST_NME)  CustCol_89, 	max(pa11.HIERARCHYGUARANTEEMETRIC)  HIERARCHYGUARANTEEMET",32,12.0," ",108352.0,12.424,0.572,167,0.148,36,0.024,1085.0,65,557.0,14326784.0
"2012-10-01 09:40:53.910000",19927655,"163720767230072714",8,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_PDBATCH_READ","=S> user=pdbatchman;report=CC Conversion - Dev Factors Dashboard_T1;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=3685;rptguid=DE0638B347DE64A06E67588688F09044;sessionid=D16867CE11E20A24000000802F87E551;mstrenv=qa;","select	a14.CLNDR_YR_NBR  CLNDR_YR_NBR, 	a14.CLNDR_MTH_SEQ_NBR  CLNDR_MTH_NBR, 	max(trim(a14.CLNDR_MTH_SHORT_NME)||'-'|| substr(cast(a14.CLNDR_YR_NBR as char(4)),3.0,2.0))  CustCol_44, 	a11.LQ_FB_CHNL_",31,0.0," ",629880.0,164.408,0.992,167,1.136,47,0.856,3904.0,6,3540.0,3278883840.0
"2012-10-01 10:45:18.160000",19935456,"163780767223856544",7,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_CLAIMS_READ","=S> user=n0196970;report=SIU - TM Dashboard - MTD Referred to SIU Report;project=ClaimsNavigatorReporting;priority=5;workload=average;jobid=106783;rptguid=AFF686F4479565C88D1E5291734BDC6C;sessionid=3FA0E0A711E20BD6000000802F770C4D;mstrenv=DEV;","select	case when a12.LOB_CD in ('NF','MP') then 'NF / MP' when a12.LOB_CD in ('~','EL') then 'EL / ~' else a12.LOB_CD end  CustCol_31, 	a12.SIU_REFRL_DT  SIU_REFRL_DT, 	a12.SIU_IND  SIU_IND, 	a12.EXPS",23,5.0," ",249538.0,57.192,0.78,167,0.416,12,0.248,1664.0,5,1404.0,1148577792.0
"2012-10-01 06:54:25.230000",19918565,"163820767218672468",11,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","=S> user=pdbatchman;report=Training Report;project=CapacityResourcePlanning;priority=5;workload=average;jobid=16818;rptguid=5BAF59484393453AD82748A077C1F78A;sessionid=D162C4CC11E20A24000000802FB71A52;mstrenv=qa;","select	a11.CLNDR_WK_SEQ_NBR  CLNDR_WK_SEQ_NBR, 	max(a13.WK_END_DAY)  WK_END_DATE, 	max(a13.WK_END_DATE)  WK_END_DATE0, 	max(pa12.WJXBFS1)  WJXBFS1, 	max(pa12.WJXBFS2)  WJXBFS2 from	PM_EDW_PRES_D.ld_DA",8,20.0," ",9321.0,1.2,0.132,167,0.028,109,0.0,87.0,84,52.0,1026048.0
"2012-10-01 09:47:25.230000",19930408,"163730767223826267",13,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_SALES_READ","=S> user=pdbatchman;report=CA Weekly Flash by Area;project=FlashNewBusiness;priority=5;workload=average;jobid=3752;rptguid=3F8D546040E26CC7E7A195ABA709C026;sessionid=CB72640411E20BCE1F3F00802F87E44F;mstrenv=qa;","select	coalesce(pa11.SLSOFFICENUM, pa12.SLSOFFICENUM)  SLSOFFICENUM, 	coalesce(pa11.LOB_BREAKDOWN, pa12.LOB_BREAKDOWN)  LOB_BREAKDOWN, 	coalesce(pa11.STATE_PROVINCE_NUM, pa12.STATE_PROVINCE_NUM)  STAT",3,74.0," ",1714.0,0.152,0.036,167,0.012,19,0.0,14.0,165,8.0,96768.0
"2012-10-01 16:27:38.970000",19948462,"163720767230489465",5,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","","select	pa11.Activity_Date  Activity_Date, 	max(a14.Period_Sort)  Period_Sort, 	pa11.BRANCH_ID  BRANCH_ID, 	max(a13.BRANCH_MGR_NAME)  BRANCH_MGR_NAME, 	max(pa11.BRANCHAUTOFRESHQPC)  BRANCHAUTOFRESHQPC,",118,13.0," ",215476.0,22.148,10.66,167,0.216,77,0.056,1561.0,120,1035.0,35549696.0
"2012-10-01 17:08:35.180000",19949573,"163730767224600794",4,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","","select	a11.BRNCH_ID  BRNCH_ID, 	max(a12.BRNCH_MGR_NAME)  BRNCH_MGR_NAME, 	sum(a11.ACW_Seconds)  TARGETACWSECONDS, 	sum(a11.Aux7_Pct)  TARGETAUX7PCT, 	sum(a11.Call_per_Hr)  TARGETCALLSPERHR, 	sum(a11.L",7,1.0," ",2412.0,0.296,0.056,167,0.016,6,0.0,88.0,38,14.0,1536.0
"2012-10-01 10:25:01.160000",19932480,"163780767223812565",9,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","=S> user=n0149469;report=WTD Home Quotes Dataset;project=PolicyLifecycleManagementv2.0.0;priority=5;workload=average;jobid=106141;rptguid=D5290DC74F2AF5B3677D718329D68B36;sessionid=81ED6A7C11E20BD3000000802F072E50;mstrenv=dev;","select	LOWER(c21.BRNCH_MGR_PIN_NBR)  EMPY_BRNCH_NBR2 from	PM_EDW_PRES_MICRO_D.plm_LSO_EMP_HIER_CRRNT_v	c21 where	c21.REP_STATUS_IND in ('A') group by	LOWER(c21.BRNCH_MGR_PIN_NBR)",24,0.0," ",21757.0,2.34,0.404,167,0.036,42,0.0,151.0,48,116.0,10373632.0
"2012-10-01 12:41:01.970000",19943028,"163810767222710104",4,"M8MULPRC_32.9.2.200.063       ","DW_MS                         ","PM_EDW_MSBI_ADMIN_READ","","select	pa11.Activity_Date  Activity_Date, 	max(a14.Period_Sort)  Period_Sort, 	pa11.BRANCH_ID  BRANCH_ID, 	max(a13.BRANCH_MGR_NAME)  BRANCH_MGR_NAME, 	max(pa11.BRANCHAUTOFRESHQPC)  BRANCHAUTOFRESHQPC,",118,13.0," ",215632.0,21.972,12.884,167,0.248,10,0.036,1558.0,99,1035.0,35551232.0
"2012-10-01 01:51:24.670000",19901869,"163760767218011991",5,"SAS                           ","BI_BATCH                      ","PM_EDW_SASBI_READ",""," select sn.""snap_date"", sn.""snap_time"", sn.""connect_date"", sn.""connect_time"", sn.""pid"", sn.""cpu_current"", sn.""cpu_tot"", sn.""N_Number"", ee.""LST_NME"", ee.""FIRST_NME"", ee.""DEPT_NME"", sn.""app_name"", sn.""s",13,1.0," ",5659.0,1.136,0.084,167,0.028,61,0.0,133.0,125,33.0,1536.0
